8.228859e-06	0.9999565	1.5629908e-05	1.9697703e-05
4.654292e-05	0.99892426	6.900434e-05	0.00096017274
2.9593883e-05	0.9997305	3.318979e-05	0.0002066885
2.343744e-05	0.9997894	3.0377001e-05	0.0001567108
1.9828354e-05	0.99983335	2.6541433e-05	0.00012024499
8.424043e-06	0.999956	1.6185151e-05	1.9375399e-05
8.258873e-06	0.99995685	1.501632e-05	1.9959683e-05
7.3875012e-06	0.9999553	1.3843391e-05	2.3435365e-05
0.0005986619	0.0050171535	0.00035509953	0.99402905
9.99435e-06	0.9999515	2.0639105e-05	1.7812423e-05
8.508263e-06	0.9999547	1.7542696e-05	1.9277897e-05
8.210378e-06	0.9999554	1.7521734e-05	1.8823619e-05
8.676294e-06	0.999946	2.0321244e-05	2.5021964e-05
7.568831e-06	0.99995816	1.3742698e-05	2.0601343e-05
9.179064e-06	0.9999521	1.8666851e-05	2.009851e-05
8.494257e-06	0.99994946	1.47862875e-05	2.7239523e-05
9.728226e-06	0.9999515	1.8290308e-05	2.0408843e-05
7.720887e-06	0.9999554	1.5226615e-05	2.16154e-05
8.436993e-06	0.9999546	1.6123535e-05	2.0881855e-05
0.00050340884	0.0081995865	0.00037693616	0.9909201
6.529671e-06	0.99995637	1.302789e-05	2.403317e-05
9.765219e-06	0.9999522	2.049604e-05	1.7514558e-05
8.063066e-06	0.9999565	1.6307033e-05	1.9147661e-05
1.1434325e-05	0.9999486	2.0678799e-05	1.921902e-05
1.0804757e-05	0.9999502	2.0919879e-05	1.8045595e-05
8.828853e-06	0.9999554	1.7529344e-05	1.8172577e-05
8.734811e-06	0.99995565	1.761652e-05	1.8051176e-05
7.2897005e-06	0.9999584	1.435265e-05	1.999589e-05
1.1298029e-05	0.99994504	2.227433e-05	2.1307513e-05
2.4095316e-05	0.99980694	2.89872e-05	0.00013999936
9.78384e-06	0.99995196	2.0455525e-05	1.7787203e-05
7.3621445e-06	0.99995685	1.5741582e-05	1.998109e-05
9.1882275e-06	0.9999542	1.8512466e-05	1.8119212e-05
9.672577e-06	0.9999521	2.0486474e-05	1.7756389e-05
9.671757e-06	0.99995184	1.9323832e-05	1.9188237e-05
8.876185e-06	0.9999546	1.7924525e-05	1.865295e-05
8.369713e-06	0.99995387	1.8197128e-05	1.956925e-05
9.105984e-06	0.9999546	1.6530046e-05	1.9860512e-05
9.943876e-06	0.99995077	1.909175e-05	2.0192962e-05
7.2966886e-06	0.9999528	1.2856673e-05	2.7117492e-05
2.9026172e-05	0.99972016	3.4896708e-05	0.00021588891
3.236438e-05	0.99967253	3.6770765e-05	0.0002582684
2.3679802e-05	0.9998035	2.988242e-05	0.00014294925
2.8090493e-05	0.99977094	3.3470358e-05	0.00016742332
2.1289452e-05	0.99981886	2.8263868e-05	0.0001315161
2.101786e-05	0.99985325	2.6750933e-05	9.89853e-05
2.1210772e-05	0.9998753	2.7069567e-05	7.6371594e-05
2.6569156e-05	0.9997938	3.1790907e-05	0.00014786578
2.6337688e-05	0.9998012	3.2541808e-05	0.00013994104
4.0534054e-05	0.999708	4.393365e-05	0.00020750787
1.7381726e-05	0.9998778	2.3963597e-05	8.07499e-05
2.1350403e-05	0.999856	2.7120455e-05	9.547441e-05
2.1508095e-05	0.99987006	2.788572e-05	8.0576785e-05
2.166864e-05	0.9998858	2.9811179e-05	6.272312e-05
1.8500403e-05	0.9998889	2.4578381e-05	6.797926e-05
2.1353357e-05	0.99985194	2.6694099e-05	0.0001000166
2.8826555e-05	0.9997695	3.4273173e-05	0.0001673832
1.5966878e-05	0.9998858	2.1947268e-05	7.6212316e-05
2.5692982e-05	0.99981004	3.189915e-05	0.00013231316
7.2926555e-06	0.9999547	1.6340855e-05	2.1645632e-05
9.181465e-06	0.99995184	2.02592e-05	1.8702383e-05
9.418498e-06	0.99995303	1.8183191e-05	1.941401e-05
8.853331e-06	0.9999546	1.7966699e-05	1.864303e-05
1.2714897e-05	0.9999467	2.345295e-05	1.7100403e-05
8.908167e-06	0.99995494	1.6832644e-05	1.9279532e-05
7.5436606e-06	0.9999566	1.3542978e-05	2.2279955e-05
1.1661066e-05	0.9999181	2.4440727e-05	4.5796016e-05
7.4188742e-06	0.9999521	1.3390481e-05	2.7192806e-05
2.9306328e-05	0.9994386	3.9792823e-05	0.0004922501
9.133405e-06	0.99995375	1.8749268e-05	1.8354942e-05
8.091158e-06	0.99995065	1.4387061e-05	2.686444e-05
1.0059826e-05	0.999954	1.899976e-05	1.70371e-05
8.2588995e-06	0.99995625	1.5734724e-05	1.9778874e-05
8.769023e-06	0.9999548	1.685955e-05	1.954225e-05
8.972962e-06	0.9999528	1.8078883e-05	2.0129768e-05
0.0005525537	0.0064709918	0.00043475203	0.99254173
7.663739e-06	0.9999554	1.5145966e-05	2.1754791e-05
7.799638e-06	0.99995756	1.3684543e-05	2.1043907e-05
9.635958e-06	0.99995065	1.8406103e-05	2.1260956e-05
8.397566e-06	0.99995744	1.5616935e-05	1.8564053e-05
1.0438918e-05	0.99995124	1.8476916e-05	1.9810303e-05
9.686894e-06	0.9999503	2.0685327e-05	1.941658e-05
8.754258e-06	0.99995625	1.6166945e-05	1.884965e-05
6.704734e-06	0.99995553	1.2956097e-05	2.4814022e-05
9.2733e-06	0.99995387	1.6881328e-05	1.9990779e-05
7.612234e-06	0.99995744	1.5208825e-05	1.9676201e-05
9.836281e-06	0.99995124	2.0156423e-05	1.8718023e-05
9.272412e-06	0.99994934	1.9557609e-05	2.181016e-05
1.1623326e-05	0.9999155	3.0986463e-05	4.1866744e-05
8.544508e-06	0.99995375	1.7922142e-05	1.9718118e-05
7.992888e-06	0.9999577	1.4634134e-05	1.9641031e-05
8.922762e-06	0.9999536	1.8101671e-05	1.9379093e-05
9.930721e-06	0.9999498	2.1048976e-05	1.929097e-05
9.754619e-06	0.9999528	1.8549004e-05	1.8833465e-05
8.926978e-06	0.9999528	1.9589075e-05	1.8697896e-05
8.740328e-06	0.9999552	1.73924e-05	1.8761004e-05
8.43964e-06	0.999951	1.915034e-05	2.1356554e-05
7.877001e-06	0.9999509	1.4351107e-05	2.6934946e-05
8.391598e-06	0.9999554	1.7475462e-05	1.8719518e-05
8.792734e-06	0.9999542	1.6571e-05	2.0348043e-05
6.912782e-06	0.999956	1.3869961e-05	2.3165538e-05
8.324973e-06	0.99995506	1.6020584e-05	2.0576386e-05
7.68526e-06	0.9999573	1.5343327e-05	1.9694715e-05
7.720887e-06	0.9999554	1.5226615e-05	2.16154e-05
8.436993e-06	0.9999546	1.6123535e-05	2.0881855e-05
0.00050340884	0.0081995865	0.00037693616	0.9909201
